Credit Score,Geography,Gender,Age,Customer Since,Current Account,Num of products,UPI Enabled,Estimated Yearly Income,Closed
448,Mumbai,Female,61,0,1345143.435,5,1,168355,1
601,Bengaluru,Male,28,5,0,2,1,157739,0
431,Mumbai,Female,31,4,1793559.546,2,0,309092,1
530,Bengaluru,Female,54,1,0,2,1,185597,1
578,Mumbai,Male,24,2,1370922.041,4,0,43379,1
467,Bengaluru,Male,36,3,1769366.822,2,1,173060,0
518,Mumbai,Male,42,8,2168396.205,2,1,420662,0
541,Bengaluru,Female,36,2,1225546.45,2,1,437938,0
565,Bengaluru,Female,45,4,867593.4503,2,1,69613,0
552,Mumbai,Male,32,1,1861131.6,4,0,44238,0
634,Delhi,Male,38,4,0,4,0,305976,0
648,Delhi,Female,35,4,1248988.631,4,0,322843,0
528,Bengaluru,Male,48,2,1624177.387,2,1,193225,0
677,Mumbai,Male,47,8,1326562.151,4,1,368889,0
517,Delhi,Female,44,0,1256640.453,2,0,433839,0
506,Delhi,Male,41,0,1347603.53,4,1,304616,1
574,Bengaluru,Female,44,1,2765917.32,2,0,292200,0
646,Bengaluru,Female,56,5,0,4,1,535161,0
529,Delhi,Female,98,0,0,2,1,480515,0
424,Bengaluru,Male,45,5,0,4,0,75004,0
405,Delhi,Female,53,2,1548464.933,2,0,218342,0
642,Bengaluru,Female,34,4,2503811.678,2,1,473535,0
473,Bengaluru,Female,98,4,0,4,1,541288,0
373,Mumbai,Female,39,8,1985106.747,4,1,9525,0
566,Delhi,Male,34,7,0,4,0,360685,0
399,Mumbai,Male,48,0,1860821.37,2,1,482908,0
553,Bengaluru,Female,79,5,0,4,1,211877,0
339,Delhi,Female,39,7,0,2,0,327994,0
418,Bengaluru,Female,39,3,1544827.737,2,1,27423,0
642,Mumbai,Female,64,3,1279151.693,2,1,203476,0
664,Delhi,Female,91,5,2074853.983,2,1,199500,0
514,Bengaluru,Female,53,3,1328417.721,2,1,508700,0
537,Mumbai,Female,24,4,977130.0129,2,1,196277,0
533,Bengaluru,Male,64,3,0,4,0,43293,0
641,Bengaluru,Male,45,3,1782917.331,2,0,309838,0
483,Bengaluru,Female,34,8,0,4,0,56146,0
437,Delhi,Female,50,1,2787298.813,2,0,348384,0
457,Bengaluru,Male,28,8,1791457.646,2,1,419416,1
644,Delhi,Female,26,7,1916494.116,2,1,357930,0
500,Mumbai,Female,51,7,1879457.956,2,1,456427,0
531,Bengaluru,Female,56,0,1520401.111,2,1,214393,1
586,Bengaluru,Female,27,8,514655.2654,4,1,124683,0
552,Bengaluru,Male,34,1,0,4,0,357403,0
533,Delhi,Female,44,3,3985304.216,5,0,222075,1
529,Bengaluru,Male,85,6,1901964.956,2,1,88429,1
655,Mumbai,Male,36,3,1294844.83,4,0,91322,0
546,Mumbai,Male,38,5,334065.5414,4,0,429928,0
515,Bengaluru,Male,50,1,0,4,1,155803,0
592,Delhi,Male,51,7,1668418.097,2,0,380905,0
531,Delhi,Male,41,1,0,4,1,52887,0
597,Bengaluru,Female,32,3,0,4,1,294917,0
469,Bengaluru,Female,41,5,0,4,1,132373,0
530,Bengaluru,Female,38,3,0,4,1,289326,0
603,Bengaluru,Male,20,8,0,4,0,381549,0
475,Delhi,Female,41,4,941554.3313,4,0,227566,0
513,Delhi,Female,39,1,0,4,0,511874,0
509,Bengaluru,Male,65,0,0,4,1,88112,1
584,Bengaluru,Female,59,8,0,4,1,197558,0
361,Bengaluru,Male,69,3,1841599.269,2,1,192327,1
585,Delhi,Female,47,4,1668021.352,2,1,482462,0
555,Delhi,Female,56,6,1661953.817,2,1,171556,0
395,Delhi,Male,32,6,0,2,1,293348,0
600,Mumbai,Male,47,5,1444543.946,4,1,533983,1
504,Mumbai,Male,34,2,568762.106,4,0,5979,0
585,Bengaluru,Female,41,3,2138382.582,2,1,547533,0
692,Delhi,Male,48,3,1204507.655,4,1,195020,0
405,Bengaluru,Male,34,8,0,4,1,38064,0
580,Bengaluru,Female,41,7,1761508.568,2,1,392525,0
532,Bengaluru,Female,57,8,0,4,1,467093,0
527,Delhi,Female,35,8,915914.911,2,1,352318,0
635,Bengaluru,Female,35,5,1990864.717,2,1,109777,0
424,Delhi,Male,45,3,1978571.684,2,0,199991,0
475,Delhi,Male,59,2,3224005.615,2,1,205930,1
553,Bengaluru,Female,38,8,0,4,1,262166,0
533,Bengaluru,Male,35,2,0,2,1,194659,0
564,Mumbai,Male,42,5,1141509.004,2,1,104652,0
603,Mumbai,Male,42,7,2418140.956,4,0,300953,0
499,Bengaluru,Male,20,6,1294277.566,2,1,100170,0
370,Bengaluru,Female,47,1,0,5,0,356112,0
461,Bengaluru,Female,50,3,1332361.73,2,1,431487,0
453,Bengaluru,Male,57,2,1865243.482,2,1,138064,0
465,Bengaluru,Male,36,1,0,4,1,281521,0
402,Delhi,Female,44,6,0,4,1,16998,0
479,Bengaluru,Male,38,3,1540630.672,2,1,360918,0
401,Delhi,Male,59,6,0,4,1,133006,0
456,Bengaluru,Female,62,3,0,4,1,231604,0
402,Mumbai,Male,44,6,2493808.835,2,1,109825,0
611,Mumbai,Male,64,6,2007892.141,2,1,401144,1
592,Mumbai,Male,35,8,1657607.715,4,1,418219,0
545,Bengaluru,Female,36,1,0,4,1,236758,0
571,Delhi,Male,27,4,1784293.661,2,0,163699,0
426,Mumbai,Male,45,1,1934666.674,2,1,325251,1
495,Mumbai,Female,23,7,2923944.179,4,1,318162,0
615,Bengaluru,Female,82,3,0,2,1,30684,1
483,Bengaluru,Female,47,8,1567869.648,4,0,522988,0
451,Bengaluru,Male,39,8,829103.3327,4,0,520995,0
692,Delhi,Male,67,6,694109.1938,4,0,500387,1
528,Mumbai,Female,96,8,1475893.45,4,0,293508,0
558,Mumbai,Female,45,3,1688944.973,4,1,282808,0
448,Delhi,Female,61,1,2055669.253,4,1,371953,0
574,Bengaluru,Male,45,4,2030924.709,4,1,263232,0
692,Bengaluru,Male,32,3,0,4,1,319720,0
430,Bengaluru,Male,27,8,1237949.035,4,0,457005,0
431,Bengaluru,Female,56,7,0,2,0,346623,1
612,Delhi,Female,59,4,1462859.587,2,1,429109,1
527,Delhi,Male,85,1,1069565.16,2,1,114526,0
575,Bengaluru,Male,53,5,0,4,1,527535,0
585,Delhi,Male,39,7,0,2,1,452519,0
533,Delhi,Male,72,4,0,4,1,114478,0
533,Mumbai,Male,80,2,2662999.16,4,1,441709,0
491,Mumbai,Male,39,8,1964786.107,2,1,447092,0
418,Delhi,Female,100,3,1188194.572,2,1,222616,0
471,Mumbai,Male,50,3,1824552.203,4,1,234049,0
482,Bengaluru,Female,79,8,0,7,1,37301,1
492,Delhi,Female,23,8,1603930.851,2,1,19912,0
473,Bengaluru,Female,30,3,1274235.739,2,1,82025,0
536,Bengaluru,Female,31,5,1580784.703,2,1,156093,1
544,Bengaluru,Male,31,6,1971595.015,2,0,137675,0
474,Bengaluru,Female,45,1,1683409.816,4,1,200303,0
496,Delhi,Male,42,8,1873040.519,4,1,354984,0
517,Bengaluru,Female,31,1,0,2,0,68128,0
344,Bengaluru,Male,36,2,0,4,1,281259,0
510,Bengaluru,Male,70,2,2210527.313,2,1,275864,1
457,Bengaluru,Female,42,2,0,2,0,143911,1
578,Bengaluru,Male,42,4,0,4,1,316187,0
573,Bengaluru,Female,53,3,0,4,0,418880,0
589,Mumbai,Female,48,2,1659639.741,4,0,546997,0
578,Delhi,Male,64,4,1106921.774,2,0,387415,1
449,Mumbai,Female,44,8,1733881.677,4,1,127573,0
445,Bengaluru,Male,44,4,2357593.254,2,0,436203,0
620,Bengaluru,Female,41,4,1520258.275,2,1,116974,0
550,Bengaluru,Male,61,1,0,2,1,217386,1
443,Bengaluru,Male,35,8,1376105.079,2,1,39891,0
661,Delhi,Male,24,1,1088824.881,2,0,228084,0
563,Bengaluru,Female,47,5,2284051.114,2,0,247748,0
545,Bengaluru,Female,41,3,0,2,1,385644,1
533,Bengaluru,Male,45,5,1121914.927,4,1,408095,0
553,Bengaluru,Female,38,6,2229905.857,2,1,333998,0
423,Mumbai,Male,23,3,1462244.336,4,1,102957,0
472,Mumbai,Male,41,5,1960646.991,4,1,465672,1
629,Mumbai,Female,38,8,1644257.096,2,0,100890,0
626,Mumbai,Female,38,6,1447172.147,2,0,158478,1
502,Bengaluru,Male,38,0,1716409.891,4,1,502018,0
405,Bengaluru,Female,36,1,2931596.77,2,1,190869,0
553,Bengaluru,Male,24,5,1444676.122,4,0,371983,0
594,Bengaluru,Male,48,4,2357691.124,2,1,351376,0
544,Delhi,Female,44,1,2004887.442,2,1,190063,0
579,Bengaluru,Male,26,6,0,5,1,26520,0
526,Bengaluru,Female,41,5,1601725.035,2,1,242425,0
444,Delhi,Female,41,7,803646.5468,4,1,245455,1
593,Bengaluru,Male,41,7,1349964.291,2,0,332373,0
429,Bengaluru,Female,35,0,0,2,1,300078,0
600,Mumbai,Female,51,7,1148535.486,2,0,27974,0
350,Bengaluru,Female,34,4,0,2,1,262080,0
639,Bengaluru,Male,41,4,1788048.422,2,0,522288,0
514,Delhi,Female,23,3,0,4,1,37847,0
573,Delhi,Female,59,7,2365968.278,2,1,475358,0
557,Mumbai,Male,56,3,1251864.605,4,1,422312,0
498,Mumbai,Female,50,4,1900202.322,2,1,117866,0
468,Bengaluru,Female,31,4,1557990.653,4,1,138003,0
569,Mumbai,Male,48,1,2970203.734,4,1,257935,0
592,Bengaluru,Female,30,4,0,4,0,53847,0
444,Mumbai,Female,42,8,1140411.862,4,0,287510,0
558,Bengaluru,Male,48,8,0,2,1,364636,0
553,Delhi,Male,30,8,0,4,0,169218,0
692,Delhi,Male,54,4,1434865.922,4,1,298887,0
599,Delhi,Male,27,4,1795787.939,2,1,453970,0
573,Mumbai,Male,39,3,2116639.16,4,1,110310,0
616,Mumbai,Male,38,8,1234602.717,4,0,512383,0
471,Bengaluru,Female,39,1,0,4,1,12221,0
546,Bengaluru,Male,38,4,2306820.881,2,1,303434,0
598,Bengaluru,Female,48,6,2586234.985,2,1,375854,0
521,Bengaluru,Female,51,6,1736289.289,2,0,190650,1
524,Bengaluru,Female,32,4,425988.8061,2,1,29513,0
457,Bengaluru,Female,31,8,0,2,1,70849,0
392,Bengaluru,Male,39,4,2003279.417,4,0,298724,0
568,Delhi,Female,44,8,1127769.895,2,1,288308,0
579,Bengaluru,Male,35,1,0,4,1,345736,0
612,Mumbai,Male,50,3,689131.9485,4,0,383959,0
525,Bengaluru,Male,44,4,1227815.014,4,0,12057,0
553,Bengaluru,Female,28,3,0,2,1,88920,0
518,Delhi,Male,53,0,2177804.437,2,1,330025,0
512,Mumbai,Female,30,7,1341834.298,2,1,327816,0
606,Bengaluru,Female,57,4,0,4,0,399441,0
570,Mumbai,Female,44,3,1617470.553,4,0,142594,0
640,Bengaluru,Male,31,4,0,4,1,283225,0
578,Bengaluru,Female,47,4,0,4,0,446262,0
470,Delhi,Male,30,7,2249382.879,2,1,487239,0
539,Delhi,Male,48,4,1056394.989,2,1,207912,1
548,Bengaluru,Female,64,7,895451.2906,4,1,471803,0
589,Mumbai,Male,39,0,2439191.675,4,0,458411,0
514,Delhi,Male,35,1,0,4,1,53498,0
591,Bengaluru,Female,34,8,0,4,1,290745,0
567,Bengaluru,Female,50,8,1741863.532,4,0,478561,0
510,Mumbai,Female,32,3,1674471.96,4,1,110139,0
530,Bengaluru,Male,26,7,0,4,1,347306,0
578,Delhi,Male,34,4,0,4,1,26198,0
564,Bengaluru,Female,42,1,0,4,1,227044,0
466,Delhi,Female,48,4,0,4,0,39671,0
423,Bengaluru,Female,36,4,2154035.452,4,1,455095,0
475,Bengaluru,Male,53,4,1137977.696,4,1,291971,0
658,Bengaluru,Female,51,2,0,4,1,364147,0
504,Bengaluru,Female,28,1,2121599.486,2,1,428497,0
525,Bengaluru,Male,41,7,0,4,1,33143,1
672,Delhi,Male,31,4,1694229.55,2,0,521119,0
531,Bengaluru,Male,42,4,0,4,1,392875,0
563,Bengaluru,Female,36,8,0,2,1,310988,1
670,Bengaluru,Female,27,6,1976065.414,2,1,60013,1
557,Bengaluru,Male,36,1,0,5,0,192395,1
437,Mumbai,Male,48,3,1837425.047,2,1,292510,0
532,Mumbai,Female,42,4,1399053.896,2,1,208029,0
592,Bengaluru,Female,44,1,1460806.145,2,1,381000,0
533,Bengaluru,Female,44,4,0,4,0,302828,0
587,Mumbai,Female,92,4,1806736.638,2,0,480566,0
446,Bengaluru,Male,31,4,0,4,0,133357,0
612,Delhi,Male,39,2,0,2,1,121473,1
642,Bengaluru,Female,28,5,0,4,1,283858,0
412,Delhi,Female,39,5,1365105.536,4,1,72110,0
461,Delhi,Female,51,2,1456038.649,4,0,478394,0
522,Bengaluru,Male,44,3,0,4,1,319099,0
567,Bengaluru,Male,61,6,2876400.865,7,0,359148,1
420,Delhi,Female,62,4,0,2,0,400417,1
463,Bengaluru,Female,51,6,0,4,1,143937,0
521,Delhi,Female,82,3,0,2,1,278542,0
446,Bengaluru,Male,30,7,1474264.708,4,1,434498,1
591,Mumbai,Female,32,6,1094502.462,2,1,400439,0
443,Bengaluru,Male,31,1,1503963.11,2,1,449710,0
526,Bengaluru,Male,38,3,1717063.791,2,0,357551,0
508,Bengaluru,Female,70,6,1507807.411,2,1,260345,1
574,Mumbai,Female,35,4,1026061.528,4,1,285442,0
554,Mumbai,Female,44,5,2621805.301,4,1,157590,0
474,Bengaluru,Female,28,6,0,4,1,140514,0
521,Bengaluru,Female,53,6,1393985.504,2,1,184125,0
507,Bengaluru,Female,20,8,0,4,0,372211,0
681,Bengaluru,Female,61,7,1257356.085,2,1,139663,0
631,Bengaluru,Male,28,4,2082857.34,2,1,285250,0
549,Delhi,Female,41,8,1303246.442,2,0,63001,0
516,Mumbai,Male,67,3,1425634.078,4,1,291369,1
608,Mumbai,Male,35,4,723050.0053,4,0,211983,0
600,Bengaluru,Female,17,4,0,4,1,130962,0
645,Mumbai,Male,35,1,1149390.627,2,1,378624,0
543,Delhi,Male,41,3,1553323.299,4,1,511916,0
533,Delhi,Male,39,1,1306669.406,2,1,227134,0
576,Delhi,Female,56,6,741271.988,2,1,108783,0
457,Mumbai,Male,34,8,1480793.009,2,1,297752,0
578,Delhi,Male,32,8,0,4,1,53428,0
483,Mumbai,Male,31,4,1232278.816,5,1,368769,0
555,Bengaluru,Male,36,7,828742.7244,2,1,89787,0
657,Mumbai,Male,34,1,1103903.895,4,0,473397,0
518,Delhi,Female,42,7,0,2,1,509781,0
577,Bengaluru,Male,48,3,2047217.726,4,1,196372,0
609,Bengaluru,Female,44,4,1449131.554,2,0,194410,0
597,Bengaluru,Male,69,3,0,2,1,358386,1
593,Bengaluru,Female,53,4,0,4,0,25208,0
522,Bengaluru,Male,27,4,1074626.261,4,0,77147,0
555,Bengaluru,Male,28,1,1172446.946,2,1,455211,0
668,Bengaluru,Male,47,1,0,4,1,532277,0
555,Mumbai,Male,39,2,1485492.899,4,1,46334,0
594,Mumbai,Male,42,4,1595160.938,2,1,324922,0
503,Mumbai,Male,47,1,1750504.847,4,1,149310,0
493,Mumbai,Female,44,3,1203749.424,2,0,101524,0
543,Bengaluru,Female,41,8,0,4,1,109765,0
576,Mumbai,Female,42,7,2101663.653,2,1,73736,0
676,Bengaluru,Male,35,2,1971985.073,2,1,524024,0
614,Bengaluru,Female,44,2,0,4,1,495085,0
665,Bengaluru,Female,53,7,0,2,0,179465,1
431,Bengaluru,Male,51,0,1591197.468,2,1,214979,1
540,Bengaluru,Male,44,4,819308.4022,4,1,423019,0
517,Delhi,Male,39,6,0,4,1,180697,0
564,Delhi,Female,57,7,1325852.831,2,1,219596,0
601,Mumbai,Female,35,3,1238809.949,2,1,175299,1
447,Mumbai,Male,70,1,1825102.783,4,0,319323,1
437,Mumbai,Male,57,4,1597489.076,4,1,139408,0
396,Mumbai,Male,56,4,1781738.281,4,1,121223,1
424,Delhi,Male,61,4,945169.8486,4,0,171002,1
575,Bengaluru,Male,50,8,0,4,1,419043,0
473,Mumbai,Male,27,3,1285865.349,2,1,505555,1
473,Mumbai,Male,38,1,1231006.392,2,1,302565,0
378,Delhi,Male,38,4,843692.6191,2,1,434727,0
492,Mumbai,Female,41,8,1421804.223,2,1,369537,0
546,Mumbai,Female,41,2,1473276.108,2,0,529342,0
531,Mumbai,Female,54,2,2067085.785,2,0,315995,0
356,Bengaluru,Male,45,0,1248172.53,2,0,60802,0
462,Mumbai,Male,31,2,1681340.65,4,0,286637,0
348,Bengaluru,Female,42,4,0,4,1,332850,0
530,Delhi,Male,54,8,1796372.584,2,1,51325,0
522,Bengaluru,Male,47,6,0,4,1,504030,0
490,Bengaluru,Male,26,0,0,4,1,277475,0
525,Mumbai,Female,36,7,2034194.204,2,0,410740,0
524,Mumbai,Female,57,8,1828238.353,4,1,416189,0
656,Delhi,Male,42,2,1828584.583,4,0,206124,0
542,Bengaluru,Male,28,1,979159.4527,2,0,176751,0
334,Bengaluru,Female,36,5,1624252.253,2,0,181744,1
469,Delhi,Female,18,5,0,4,0,198107,0
490,Bengaluru,Male,50,8,0,4,0,465557,1
681,Bengaluru,Male,44,2,0,4,1,127116,0
554,Mumbai,Male,53,4,1068037.421,4,0,66329,1
601,Delhi,Female,34,1,0,4,1,160198,0
626,Delhi,Female,48,1,793654.5178,2,1,70479,0
566,Bengaluru,Female,54,8,404007.1757,2,0,211873,0
457,Bengaluru,Female,82,3,0,4,1,290385,0
544,Bengaluru,Female,51,1,2277782.245,2,0,42750,0
608,Mumbai,Female,75,6,1467014.54,2,1,522477,1
653,Mumbai,Female,48,8,1827699.975,4,1,457438,0
518,Bengaluru,Male,53,2,0,4,1,410060,0
442,Bengaluru,Male,41,3,0,4,0,71290,0
458,Delhi,Female,35,5,0,4,1,54030,0
496,Mumbai,Female,74,5,1315185.985,4,0,511288,0
683,Delhi,Male,41,5,0,4,1,387316,0
490,Bengaluru,Female,23,6,1425259.129,4,0,230359,0
587,Mumbai,Female,42,3,1327710.896,2,1,434514,0
452,Bengaluru,Female,24,4,0,4,1,75383,0
583,Delhi,Male,41,2,2303188.301,2,0,225590,0
610,Bengaluru,Female,41,6,1806167.731,5,1,72607,1
433,Delhi,Male,45,0,0,4,1,260223,0
574,Bengaluru,Female,35,6,0,4,1,21704,0
679,Delhi,Female,44,6,1003106.926,2,0,481954,0
522,Mumbai,Female,48,6,1274839.537,5,1,47630,0
662,Bengaluru,Female,61,7,0,4,0,432409,0
603,Mumbai,Male,41,0,1655976.876,4,1,203461,0
548,Mumbai,Female,53,3,1034430.319,2,1,202012,0
587,Delhi,Female,64,0,2390063.349,2,1,298857,1
587,Bengaluru,Female,42,2,0,2,0,331266,0
357,Bengaluru,Male,31,5,2158907.219,2,1,494811,0
656,Delhi,Female,17,3,0,4,1,238351,0
378,Bengaluru,Male,36,8,1997654.732,4,1,275210,0
604,Bengaluru,Female,28,0,0,4,0,360385,0
579,Mumbai,Male,61,4,2126822.045,4,0,537715,0
483,Mumbai,Male,23,4,1280371.075,4,1,155504,1
546,Bengaluru,Female,34,0,1465720.015,2,1,471516,0
631,Mumbai,Male,103,0,2245379.76,2,1,369522,0
575,Mumbai,Female,38,8,2269279.863,4,1,260046,0
534,Mumbai,Female,28,4,1505061.651,4,1,440663,0
442,Delhi,Female,42,3,0,4,1,216217,0
398,Mumbai,Male,56,7,1082449.257,2,1,403367,1
530,Bengaluru,Male,72,4,0,2,0,231197,1
426,Bengaluru,Female,32,1,948742.2984,2,1,378582,0
532,Bengaluru,Female,31,6,0,4,1,408741,0
493,Bengaluru,Female,47,5,1519504.798,4,1,128156,0
662,Bengaluru,Female,34,1,1509083.352,2,1,278653,0
690,Mumbai,Female,34,4,1051346.581,4,1,529153,0
514,Bengaluru,Female,48,0,1302351.624,2,0,289246,0
607,Bengaluru,Male,35,4,0,4,1,199761,0
541,Delhi,Male,47,1,2465952.514,2,0,319923,0
505,Bengaluru,Female,39,6,1015066.664,2,1,393,0
452,Delhi,Female,36,1,568345.6465,4,0,489878,0
557,Bengaluru,Female,79,2,1471115.114,2,1,329487,1
432,Bengaluru,Male,84,1,1440869.616,2,0,67146,1
453,Bengaluru,Male,35,3,1585964.74,2,1,191315,0
558,Bengaluru,Male,38,1,0,4,1,239129,0
681,Bengaluru,Male,31,8,0,4,1,114707,0
515,Delhi,Female,28,3,0,4,1,120578,0
524,Mumbai,Female,38,8,1408799.234,4,0,386948,0
516,Mumbai,Female,24,7,1254120.907,2,1,431737,0
632,Bengaluru,Male,30,2,1773184.548,2,0,324160,0
451,Bengaluru,Male,45,8,0,4,1,50391,0
609,Mumbai,Female,57,8,1364715.456,2,0,371674,1
570,Bengaluru,Male,50,7,0,4,1,288521,0
568,Mumbai,Female,65,8,1321045.128,5,1,78925,1
557,Delhi,Female,47,6,827785.9729,2,1,544390,0
692,Mumbai,Male,53,4,1671673.783,2,0,468776,0
621,Bengaluru,Male,39,6,1456169.921,4,1,286879,0
565,Bengaluru,Female,38,4,1659765.592,2,1,278746,0
609,Bengaluru,Female,47,3,1132188.049,2,0,469926,0
692,Delhi,Male,35,8,0,4,1,51852,0
674,Bengaluru,Female,32,4,801635.8797,4,0,442953,0
644,Bengaluru,Female,32,7,0,4,1,546993,0
531,Delhi,Male,44,1,1266746.296,2,0,437414,0
532,Delhi,Male,41,4,0,4,0,430807,0
450,Bengaluru,Female,48,1,0,4,1,248250,0
578,Delhi,Male,28,2,1785295.359,2,1,389606,0
505,Delhi,Female,31,8,0,4,1,35985,0
533,Bengaluru,Female,42,4,0,4,1,390197,0
519,Mumbai,Female,62,1,1246971.983,2,1,461279,1
504,Delhi,Male,44,1,0,2,1,308075,1
496,Bengaluru,Male,34,5,1328736.629,2,1,386694,0
470,Delhi,Female,51,7,898288.5341,2,1,371661,1
671,Bengaluru,Female,38,8,0,4,1,87492,0
691,Mumbai,Female,48,8,970161.543,2,1,542686,0
513,Bengaluru,Female,91,4,0,4,1,74881,0
504,Delhi,Male,54,0,0,4,0,311370,0
567,Bengaluru,Female,47,4,0,4,0,72725,0
593,Delhi,Female,53,4,1327811.683,4,1,419373,0
494,Bengaluru,Male,59,4,1397833.463,5,1,475549,1
656,Mumbai,Female,32,7,2367455.574,2,1,232964,1
406,Bengaluru,Female,79,6,857573.2607,4,1,229171,0
577,Mumbai,Female,23,7,805115.5499,4,1,173834,0
390,Mumbai,Male,32,6,1935737.239,4,1,114745,0
594,Bengaluru,Male,42,1,0,4,1,340739,0
435,Delhi,Female,39,4,0,4,0,26142,0
574,Delhi,Male,57,3,667759.8174,2,0,78472,1
525,Bengaluru,Female,48,6,0,2,0,78545,0
594,Delhi,Male,45,5,1868369.163,2,1,472486,1
361,Delhi,Female,41,5,764300.4549,4,0,156000,0
595,Delhi,Female,26,7,1157786.009,2,1,268170,0
413,Bengaluru,Male,31,4,1041200.797,4,0,494888,0
671,Delhi,Male,35,1,0,4,1,117636,0
345,Delhi,Female,38,6,0,2,1,44525,0
581,Delhi,Female,31,4,0,4,1,103035,0
630,Delhi,Male,51,1,1374782.85,2,0,298107,0
537,Mumbai,Female,32,1,967449.4398,4,1,165722,0
596,Bengaluru,Female,41,6,1631072.754,2,1,364871,0
483,Bengaluru,Female,51,8,0,4,1,209207,0
524,Bengaluru,Female,34,4,0,4,1,114723,0
455,Bengaluru,Female,38,4,0,4,1,182808,0
579,Bengaluru,Male,44,2,1678719.287,4,1,39385,1
568,Delhi,Male,57,5,0,2,1,137578,1
574,Delhi,Female,45,5,1750771.45,2,1,213888,0
446,Bengaluru,Male,39,8,0,2,1,85757,0
533,Bengaluru,Male,54,0,0,4,1,457090,0
548,Bengaluru,Male,50,4,0,4,1,332729,0
671,Bengaluru,Female,31,3,2021992.169,4,0,195057,0
610,Mumbai,Female,50,7,2074452.217,4,1,188215,0
540,Bengaluru,Female,75,4,1184527.559,2,1,166823,0
468,Delhi,Male,27,6,0,4,1,308253,0
629,Mumbai,Male,50,7,2083129.166,4,1,470522,0
544,Delhi,Female,31,8,0,2,1,257276,0
535,Mumbai,Female,47,6,1192300.265,2,0,326956,1
547,Bengaluru,Female,30,4,2352637.136,2,1,464319,0
566,Delhi,Female,53,7,0,4,1,194458,0
427,Delhi,Female,36,4,0,4,1,441121,0
513,Bengaluru,Female,67,4,1833062.446,2,0,312646,0
400,Mumbai,Female,54,8,2408116.622,4,0,451366,0
608,Bengaluru,Female,61,5,3024088.446,2,1,47396,1
384,Bengaluru,Female,34,4,602542.5158,4,0,200891,0
593,Delhi,Male,54,6,1067661.051,4,1,194894,0
496,Delhi,Male,54,4,1037760.697,2,1,545932,0
523,Bengaluru,Female,54,4,0,2,1,390464,1
513,Mumbai,Male,26,6,896818.7927,2,1,256242,0
464,Bengaluru,Male,31,4,2095856.151,2,1,359915,1
462,Delhi,Female,28,4,1641500.613,4,0,325077,0
610,Bengaluru,Female,42,3,0,4,1,46222,0
488,Bengaluru,Female,34,7,0,4,1,333043,0
539,Delhi,Female,19,8,1276478.411,4,0,200303,0
503,Bengaluru,Male,20,2,1622458.039,2,0,158259,0
408,Bengaluru,Male,38,4,0,2,1,75020,0
561,Bengaluru,Male,56,6,515339.9642,4,1,199991,0
285,Bengaluru,Male,79,3,0,2,0,311783,1
390,Delhi,Female,28,2,2448054.642,2,1,110458,0
564,Bengaluru,Male,51,4,2083429.446,2,1,25321,0
425,Mumbai,Male,42,3,1127949.668,2,1,353734,0
509,Bengaluru,Female,51,7,3000693.129,2,1,364456,1
660,Bengaluru,Male,39,6,0,2,1,489,0
492,Bengaluru,Female,38,6,0,4,1,515305,0
483,Bengaluru,Female,42,2,0,4,0,262654,0
493,Bengaluru,Female,34,8,0,4,1,534843,0
611,Mumbai,Male,42,0,2063493.535,2,1,299490,0
417,Bengaluru,Female,41,0,1691960.246,2,1,145269,0
527,Mumbai,Male,64,1,1523471.354,4,0,150567,1
611,Delhi,Female,65,7,0,4,0,491231,0
518,Mumbai,Female,51,1,1791599.988,4,0,277773,1
557,Mumbai,Female,31,7,1649140.53,2,0,217804,0
523,Delhi,Female,51,1,0,4,1,399371,0
653,Bengaluru,Female,50,4,0,2,1,538288,1
470,Bengaluru,Female,44,6,935094.1941,2,1,24651,0
535,Delhi,Female,39,8,783984.2819,2,1,186698,0
437,Bengaluru,Female,77,8,0,4,0,284395,1
531,Delhi,Male,41,3,0,4,0,302823,0
557,Mumbai,Female,50,1,1489639.383,2,1,63388,1
535,Bengaluru,Male,45,4,906153.1461,2,1,266293,0
483,Delhi,Female,35,8,2194250.667,2,1,457144,0
486,Delhi,Male,56,4,0,4,1,160739,1
408,Bengaluru,Female,47,4,1624965.869,2,1,275173,0
511,Mumbai,Male,54,5,536709.2251,2,1,315145,0
530,Delhi,Male,41,7,0,4,1,251113,0
451,Mumbai,Male,34,5,1788606.224,2,1,293368,0
427,Bengaluru,Female,41,2,1439444.142,2,0,461088,0
484,Mumbai,Female,35,7,1713639.362,4,1,190224,0
507,Bengaluru,Male,42,4,1870402.925,2,1,257086,0
645,Delhi,Female,44,8,0,4,1,241723,0
682,Delhi,Male,45,4,2342858.534,4,1,39124,0
496,Bengaluru,Male,26,2,0,4,1,338984,0
657,Mumbai,Female,42,8,1697152.036,4,0,471521,0
692,Bengaluru,Male,51,3,0,4,0,6756,0
435,Mumbai,Female,47,6,1392738.389,2,1,22271,1
595,Delhi,Male,45,2,0,4,1,374638,0
531,Mumbai,Male,42,3,1623320.849,4,1,368851,1
350,Mumbai,Female,41,1,1849283.999,4,0,335284,0
513,Delhi,Male,20,1,988025.1663,2,1,364679,0
574,Mumbai,Male,57,5,1538044.442,2,1,385780,0
415,Bengaluru,Female,84,7,0,4,1,315881,0
542,Bengaluru,Male,38,8,1460189.947,2,1,68757,0
574,Mumbai,Male,47,3,1095151.044,2,1,300004,0
